listing_id,room_type,property_type,neighbourhood_name,accommodates,bedrooms,beds,bathrooms,listing_price,minimum_nights,maximum_nights,instant_bookable,host_is_superhost,host_listing_count,total_reviews_before_cutoff,unique_reviewers_before_cutoff,avg_comment_len_before_cutoff,max_comment_len_before_cutoff,days_since_last_review,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,future_calendar_days_observed_30d,future_available_days_30d,future_available_rate_30d,high_demand_proxy,cutoff_date,dataset_version
749161212773394541,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,,1.0,,2,14,False,False,1,1.0,1.0,393.0,393.0,1315.0,0,0.0,2.8555555555555556,14.0,0,0.0,2.8666666666666667,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
749213545148880834,Entire home/apt,Entire condo,Centrum-Oost,2,1.0,1.0,1.0,321.0,3,10,False,False,1,12.0,12.0,251.41666666666666,685.0,477.0,0,0.0,3.0,10.0,0,0.0,3.0,10.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
749242952490487632,Entire home/apt,Entire condo,Buitenveldert - Zuidas,4,3.0,3.0,2.5,393.0,4,5,False,False,1,4.0,4.0,143.75,163.0,1117.0,0,0.0,4.0,5.0,0,0.0,4.0,5.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
749295215088191596,Entire home/apt,Entire rental unit,Zuid,4,3.0,3.0,1.0,441.0,3,365,False,False,1,4.0,4.0,529.25,994.0,372.0,90,1.0,3.0,365.0,30,1.0,3.0,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
749633683127401429,Entire home/apt,Entire condo,Zuid,4,2.0,2.0,1.0,389.0,3,365,False,False,1,10.0,10.0,371.1,959.0,832.0,90,1.0,3.0,365.0,30,1.0,3.0,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
749744964870307472,Entire home/apt,Entire condo,Centrum-Oost,4,2.0,2.0,1.5,400.0,2,730,False,False,1,14.0,14.0,230.92857142857142,710.0,371.0,90,1.0,2.0,730.0,30,1.0,2.0,730.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
749981508350189441,Entire home/apt,Entire condo,Oud-Oost,2,1.0,,1.0,,1,5,False,False,1,3.0,3.0,164.66666666666666,355.0,1352.0,0,0.0,1.0,5.0,0,0.0,1.0,5.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
750611798110196003,Entire home/apt,Entire condo,Slotervaart,4,2.0,2.0,1.5,250.0,2,30,False,False,1,23.0,23.0,233.6086956521739,688.0,350.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,15,0.5,0,2026-08-11,v1_audit_cleaned
750751738605666616,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,,1.5,,2,7,False,False,1,2.0,2.0,474.5,751.0,1284.0,0,0.0,2.0,7.0,0,0.0,2.0,7.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
750778403926340087,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,2.0,1.0,1.0,422.0,5,30,False,False,1,3.0,3.0,218.0,314.0,767.0,90,1.0,5.0,30.0,30,1.0,5.0,30.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
751264305239049076,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,2,1.0,1.0,1.0,404.0,2,10,False,,2,15.0,15.0,358.06666666666666,867.0,360.0,0,0.0,2.0,10.0,0,0.0,2.0,10.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
751353719103427813,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,3,2.0,2.0,1.0,350.0,3,30,False,False,1,12.0,12.0,261.5833333333333,710.0,436.0,90,1.0,3.0,30.0,30,1.0,3.0,30.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
751449273908289610,Entire home/apt,Entire condo,Oud-Oost,2,1.0,,1.0,,5,365,False,False,1,6.0,6.0,302.1666666666667,852.0,710.0,0,0.0,5.0,365.0,0,0.0,5.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
751567239237328887,Entire home/apt,Houseboat,Oud-Noord,2,1.0,,1.5,,2,30,False,False,1,3.0,3.0,159.0,220.0,769.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
751807780213656243,Private room,Private room in bed and breakfast,Osdorp,2,,,1.0,,2,120,False,False,1,24.0,24.0,240.20833333333334,757.0,1015.0,0,0.0,2.0,120.0,0,0.0,2.0,120.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
752035048637552137,Entire home/apt,Entire rental unit,Oud-Noord,4,2.0,4.0,1.0,161.0,2,30,False,True,1,21.0,21.0,241.33333333333334,550.0,377.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
752053348998334764,Private room,Private room in houseboat,Centrum-West,2,1.0,1.0,1.0,150.0,3,365,True,False,1,103.0,103.0,318.6504854368932,997.0,344.0,40,0.4444444444444444,3.0,365.0,9,0.3,3.0,365.0,30,21,0.7,0,2026-08-11,v1_audit_cleaned
752303689874069841,Private room,Private room in rental unit,De Pijp - Rivierenbuurt,2,,,1.0,,3,30,False,False,1,2.0,2.0,74.0,93.0,953.0,0,0.0,1.722222222222222,30.0,0,0.0,1.6666666666666667,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
752654003724057899,Entire home/apt,Entire townhouse,Zuid,4,5.0,,2.0,,4,14,False,False,1,0.0,0.0,,,120.0,0,0.0,4.0,14.0,0,0.0,4.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
752862294766325258,Entire home/apt,Entire townhouse,Noord-West,4,3.0,3.0,1.5,293.0,3,365,False,False,1,12.0,12.0,203.66666666666666,536.0,471.0,72,0.8,3.0,365.0,30,1.0,3.0,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
753458348156906241,Entire home/apt,Entire townhouse,Zuid,4,2.0,2.0,2.0,225.0,20,1125,False,False,1,5.0,5.0,203.2,412.0,1293.0,72,0.8,20.0,1125.0,30,1.0,20.0,1125.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
753474881065044396,Private room,Private room in casa particular,Noord-West,2,1.0,1.0,1.0,75.0,3,5,False,False,2,80.0,80.0,214.3375,800.0,356.0,0,0.0,3.0,5.0,0,0.0,3.0,5.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
753493591599289948,Entire home/apt,Entire condo,Noord-West,2,1.0,,1.5,,2,4,False,False,1,9.0,9.0,218.66666666666666,521.0,1304.0,0,0.0,2.0,4.0,0,0.0,2.0,4.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
754016578723513949,Entire home/apt,Entire condo,Centrum-West,4,2.0,2.0,2.0,1200.0,1,365,False,False,1,5.0,5.0,108.4,140.0,414.0,0,0.0,1.0,365.0,0,0.0,1.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
754144878909275828,Private room,Private room in rental unit,De Aker - Nieuw Sloten,2,1.0,1.0,1.0,113.0,1,6,False,False,1,11.0,11.0,263.54545454545456,629.0,464.0,0,0.0,1.0,6.0,0,0.0,1.0,6.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
754185812928210640,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,2.0,2.0,1.5,500.0,30,30,False,False,1,14.0,14.0,374.7857142857143,1006.0,463.0,72,0.8,30.0,30.0,30,1.0,30.0,30.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
754199939661853856,Entire home/apt,Entire condo,Centrum-Oost,2,1.0,,1.5,,2,30,False,False,1,0.0,0.0,,,120.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
754349031316741548,Entire home/apt,Entire rental unit,Bos en Lommer,3,2.0,,1.0,,3,21,False,False,1,5.0,5.0,136.4,266.0,715.0,0,0.0,3.0,21.0,0,0.0,3.0,21.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
754364371538588510,Entire home/apt,Entire condo,Oostelijk Havengebied - Indische Buurt,2,1.0,,1.0,,2,2,False,False,1,2.0,2.0,162.5,173.0,1318.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
754932736455869777,Entire home/apt,Entire rental unit,Buitenveldert - Zuidas,3,2.0,2.0,1.5,180.0,1,365,False,False,1,10.0,10.0,217.2,994.0,956.0,90,1.0,1.0,365.0,30,1.0,1.0,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
755056608857881953,Entire home/apt,Entire townhouse,Noord-West,4,3.0,,1.5,,3,30,False,False,1,7.0,7.0,367.42857142857144,936.0,717.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
755073591306423734,Entire home/apt,Entire condo,Zuid,2,1.0,,1.5,,3,365,False,False,2,3.0,3.0,463.6666666666667,685.0,1200.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
755151417629379369,Entire home/apt,Entire condo,Centrum-Oost,2,,,1.0,,3,20,True,,1,25.0,25.0,329.04,960.0,509.0,0,0.0,3.0,20.0,0,0.0,3.0,20.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
755613868545257473,Entire home/apt,Entire condo,Bos en Lommer,2,1.0,2.0,1.0,243.0,4,30,False,False,1,5.0,5.0,204.6,382.0,390.0,90,1.0,4.0,30.0,30,1.0,4.0,30.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
755883226723336892,Entire home/apt,Entire condo,Bos en Lommer,2,1.0,,1.0,,3,1125,False,False,1,4.0,4.0,317.0,409.0,691.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
756357010382367628,Entire home/apt,Entire condo,Oostelijk Havengebied - Indische Buurt,4,2.0,,1.0,,7,14,False,False,1,3.0,3.0,474.6666666666667,739.0,761.0,0,0.0,7.0,14.0,0,0.0,7.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
756371354071896609,Entire home/apt,Entire condo,Oud-Oost,4,3.0,2.0,2.5,628.0,10,21,False,False,1,10.0,10.0,297.8,804.0,360.0,0,0.0,10.0,21.0,0,0.0,10.0,21.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
756484976059512542,Entire home/apt,Entire condo,Westerpark,2,1.0,1.0,1.5,270.0,4,365,False,False,1,11.0,11.0,367.09090909090907,845.0,456.0,90,1.0,4.0,365.0,30,1.0,4.0,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
756574234854049966,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,4,3.0,1.0,1.5,400.0,2,7,False,False,1,10.0,10.0,214.2,658.0,473.0,90,1.0,2.0,7.0,30,1.0,2.0,7.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
757041771155142036,Entire home/apt,Entire condo,Oud-Oost,2,1.0,,1.0,,2,30,False,False,1,2.0,2.0,207.0,310.0,1248.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
757186207813092480,Entire home/apt,Entire loft,Centrum-Oost,4,2.0,,1.5,,3,26,False,False,1,10.0,10.0,188.6,367.0,413.0,0,0.0,3.0,26.0,0,0.0,3.0,26.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
757216351805747558,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,2,1.0,,1.0,,2,30,False,False,2,7.0,6.0,414.42857142857144,699.0,667.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
757287353115766784,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,,1.0,,1,365,False,False,1,2.0,2.0,565.5,992.0,1297.0,0,0.0,1.0,365.0,0,0.0,1.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
757643646389186743,Entire home/apt,Entire condo,Zuid,2,1.0,1.0,1.5,225.0,3,30,False,False,1,9.0,9.0,449.8888888888889,997.0,462.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
757676612760581886,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,4,2.0,2.0,2.5,500.0,5,30,False,False,1,6.0,6.0,178.33333333333334,356.0,471.0,90,1.0,5.0,30.0,30,1.0,5.0,30.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
758382379094525019,Entire home/apt,Entire home,Bijlmer-Oost,6,2.0,2.0,1.0,268.0,3,30,False,False,1,3.0,3.0,232.33333333333334,456.0,1117.0,36,0.4,3.0,30.0,24,0.8,3.0,30.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
758710233161599563,Private room,Private room in houseboat,Centrum-Oost,2,1.0,1.0,1.0,209.0,1,365,False,True,3,125.0,125.0,216.944,1048.0,358.0,90,1.0,1.0,365.0,30,1.0,1.0,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
759193470883475894,Entire home/apt,Entire serviced apartment,Bos en Lommer,2,1.0,1.0,1.0,142.0,1,365,False,False,1,12.0,12.0,315.1666666666667,873.0,533.0,0,0.0,1.0,365.0,0,0.0,1.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
759369065673960647,Entire home/apt,Entire condo,Oud-Oost,2,1.0,1.0,1.0,198.0,3,10,False,True,1,24.0,24.0,206.16666666666666,970.0,366.0,16,0.17777777777777778,3.0,10.0,16,0.5333333333333333,3.0,10.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
759475984582676844,Entire home/apt,Entire rental unit,Centrum-West,4,2.0,,1.0,,2,365,False,False,1,5.0,5.0,366.6,997.0,695.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
759861438281531164,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,5,2.0,3.0,1.5,625.0,1,1125,True,True,1,23.0,23.0,149.65217391304347,402.0,424.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
759937983280635163,Entire home/apt,Entire rental unit,De Baarsjes - Oud-West,4,2.0,2.0,1.0,323.0,3,4,False,False,1,17.0,17.0,306.88235294117646,864.0,393.0,0,0.0,3.0,4.0,0,0.0,3.0,4.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
760616090073117068,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,1.0,,2.0,,2,15,False,False,1,0.0,0.0,,,120.0,0,0.0,2.0,15.0,0,0.0,2.0,15.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
760673740757284433,Entire home/apt,Entire loft,Centrum-West,2,1.0,1.0,1.0,480.0,28,730,False,False,3,13.0,13.0,228.30769230769232,671.0,399.0,90,1.0,28.0,730.0,30,1.0,28.0,730.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
760680199430014122,Entire home/apt,Entire condo,De Baarsjes - Oud-West,2,1.0,,1.0,,2,30,False,False,1,2.0,2.0,198.0,322.0,1059.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
760775150202423066,Entire home/apt,Entire condo,Bos en Lommer,2,1.0,1.0,1.5,250.0,2,7,False,False,1,13.0,13.0,322.61538461538464,995.0,586.0,90,1.0,2.0,7.0,30,1.0,2.0,7.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
760785087595064449,Entire home/apt,Entire condo,Watergraafsmeer,4,2.0,,1.5,,1,30,False,False,1,3.0,3.0,208.66666666666666,304.0,1321.0,0,0.0,1.0,30.0,0,0.0,1.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
760895709972232855,Entire home/apt,Entire condo,Centrum-West,4,3.0,,1.0,,4,7,False,False,1,0.0,0.0,,,120.0,0,0.0,4.0,7.0,0,0.0,4.0,7.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
761483250623474610,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,1.0,1.0,406.0,2,30,False,False,1,20.0,20.0,322.15,1000.0,411.0,90,1.0,2.0,30.0,30,1.0,2.0,30.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
761540014385693312,Entire home/apt,Entire condo,Bos en Lommer,2,1.0,1.0,1.5,270.0,3,30,False,False,1,7.0,7.0,270.2857142857143,629.0,756.0,90,1.0,3.0,30.0,30,1.0,3.0,30.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
761544291475051686,Entire home/apt,Entire rental unit,Centrum-West,8,4.0,,2.0,,4,7,False,False,1,1.0,1.0,292.0,292.0,1122.0,0,0.0,4.0,7.0,0,0.0,4.0,7.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
761596977730768099,Entire home/apt,Entire home,Zuid,2,1.0,1.0,1.0,163.0,5,21,False,False,1,4.0,4.0,356.25,898.0,498.0,25,0.2777777777777778,5.0,21.0,0,0.0,5.0,21.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
761638633073056105,Entire home/apt,Entire rental unit,Zuid,3,1.0,,1.0,,5,365,False,False,1,6.0,6.0,198.33333333333334,339.0,410.0,0,0.0,5.0,365.0,0,0.0,5.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
761930084774439506,Entire home/apt,Entire condo,Slotervaart,3,1.0,2.0,1.0,196.0,3,365,False,False,1,13.0,13.0,357.9230769230769,890.0,372.0,90,1.0,3.0,365.0,30,1.0,3.0,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
762059613728755322,Private room,Private room in rental unit,Centrum-Oost,2,,,1.0,,365,365,True,False,3,54.0,54.0,224.8148148148148,1009.0,362.0,25,0.2777777777777778,99.0,365.0,0,0.0,99.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
762063340023678057,Private room,Private room in rental unit,Centrum-Oost,2,,,1.0,,365,365,True,False,3,56.0,56.0,245.35714285714286,1000.0,350.0,25,0.2777777777777778,99.0,365.0,0,0.0,99.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
762375744131886018,Entire home/apt,Entire rental unit,Zuid,2,1.0,,1.5,,2,30,False,False,1,0.0,0.0,,,120.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
762823276979358710,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,2,1.0,,1.5,,2,30,False,False,1,0.0,0.0,,,120.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
762885466903418099,Entire home/apt,Entire rental unit,Bos en Lommer,2,1.0,1.0,1.0,190.0,3,10,False,False,1,11.0,11.0,297.72727272727275,535.0,457.0,0,0.0,3.0,10.0,0,0.0,3.0,10.0,30,10,0.3333333333333333,0,2026-08-11,v1_audit_cleaned
763406183237760635,Entire home/apt,Entire rental unit,Bos en Lommer,4,2.0,,1.0,,3,1125,False,False,1,0.0,0.0,,,120.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
763639943044521898,Entire home/apt,Entire rental unit,Oud-Oost,2,1.0,,1.0,,2,29,False,False,1,17.0,17.0,221.11764705882354,485.0,676.0,0,0.0,2.0,29.0,0,0.0,2.0,29.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
763664526435168869,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,2,1.0,1.0,1.5,357.0,3,25,False,False,1,17.0,17.0,332.8235294117647,892.0,408.0,25,0.2777777777777778,3.566666666666667,25.0,0,0.0,3.6,25.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
764307959761534937,Entire home/apt,Entire home,Oud-Noord,4,4.0,,2.0,,4,28,False,False,1,8.0,8.0,233.625,579.0,363.0,0,0.0,4.0,28.0,0,0.0,4.0,28.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
764374388142609740,Entire home/apt,Entire condo,De Baarsjes - Oud-West,4,2.0,2.0,1.0,302.0,5,14,False,False,1,1.0,1.0,643.0,643.0,1074.0,0,0.0,5.0,14.0,0,0.0,5.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
764401645462245796,Entire home/apt,Entire rental unit,Oostelijk Havengebied - Indische Buurt,3,2.0,2.0,1.0,406.0,3,365,False,False,1,20.0,20.0,193.95,479.0,351.0,90,1.0,3.0,365.0,30,1.0,3.0,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
764425987371936184,Entire home/apt,Entire rental unit,Westerpark,4,2.0,,1.5,,3,365,False,False,1,6.0,6.0,194.5,376.0,958.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
764480482973019174,Entire home/apt,Entire rental unit,Westerpark,4,2.0,6.0,1.0,293.0,3,7,False,True,1,26.0,26.0,176.23076923076923,469.0,437.0,0,0.0,3.0,7.0,0,0.0,3.0,7.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
764496995889396942,Entire home/apt,Entire condo,Zuid,4,2.0,2.0,1.5,425.0,5,30,False,False,1,10.0,10.0,226.0,410.0,347.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
764502697368192722,Entire home/apt,Entire home,De Pijp - Rivierenbuurt,5,3.0,1.0,3.0,375.0,4,365,False,False,1,6.0,6.0,216.66666666666666,345.0,372.0,90,1.0,3.7111111111111112,365.0,30,1.0,3.7333333333333334,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
764662465575753161,Entire home/apt,Entire rental unit,Slotervaart,2,1.0,1.0,1.5,500.0,1,60,False,False,1,0.0,0.0,,,120.0,90,1.0,1.0,60.0,30,1.0,1.0,60.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
764985517702741039,Entire home/apt,Entire condo,Westerpark,2,1.0,1.0,1.0,211.0,2,28,False,False,1,14.0,14.0,295.2857142857143,996.0,448.0,0,0.0,2.0,28.0,0,0.0,2.0,28.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
764999182710672663,Private room,Private room in condo,Bijlmer-Centrum,4,2.0,,1.5,,3,14,False,,5,11.0,11.0,190.27272727272728,581.0,1079.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
765980745638837512,Entire home/apt,Entire home,Centrum-Oost,4,2.0,,1.5,,4,14,False,False,1,10.0,10.0,173.1,323.0,401.0,0,0.0,4.0,14.0,0,0.0,4.0,14.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
766046942861626607,Private room,Private room in rental unit,Centrum-Oost,4,2.0,2.0,1.0,192.0,3,14,True,False,3,165.0,165.0,229.06060606060606,1016.0,346.0,90,1.0,3.0,14.0,30,1.0,3.0,14.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
766059024785500230,Entire home/apt,Entire condo,Westerpark,2,1.0,1.0,1.0,221.0,2,30,False,False,1,17.0,17.0,275.29411764705884,935.0,471.0,25,0.2777777777777778,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
766459211438679810,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,,1.0,,5,21,False,False,1,0.0,0.0,,,120.0,0,0.0,5.0,21.0,0,0.0,5.0,21.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
766459383515097310,Entire home/apt,Entire home,Zuid,2,1.0,1.0,1.0,186.0,2,30,False,False,1,8.0,8.0,327.5,584.0,385.0,0,0.0,2.433333333333333,30.0,0,0.0,2.4,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
766698737588514894,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,,1.0,,5,1125,False,False,2,0.0,0.0,,,120.0,0,0.0,5.0,1125.0,0,0.0,5.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
767035440847578834,Entire home/apt,Entire rental unit,Oud-Noord,4,2.0,2.0,1.0,199.0,3,365,False,False,1,2.0,2.0,403.5,653.0,370.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
767094178155463321,Entire home/apt,Entire condo,De Pijp - Rivierenbuurt,4,1.0,2.0,1.0,347.0,3,15,False,True,1,23.0,23.0,240.91304347826087,938.0,380.0,4,0.044444444444444446,3.0,15.0,0,0.0,3.0,15.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
767177861028048658,Entire home/apt,Entire rental unit,Slotervaart,4,2.0,2.0,1.0,284.0,5,26,False,False,1,1.0,1.0,352.0,352.0,949.0,90,1.0,5.0,26.0,30,1.0,5.0,26.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
767182094170508943,Entire home/apt,Entire home,Centrum-Oost,2,1.0,,1.5,,5,365,False,False,1,0.0,0.0,,,120.0,0,0.0,5.0,365.0,0,0.0,5.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
767223100961327285,Entire home/apt,Entire rental unit,Noord-West,4,2.0,,1.0,,3,7,False,False,1,9.0,9.0,191.88888888888889,316.0,359.0,0,0.0,3.0,7.0,0,0.0,3.0,7.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
767267424556333754,Entire home/apt,Boat,Centrum-Oost,4,1.0,2.0,1.0,340.0,1,365,False,False,5,41.0,41.0,253.97560975609755,1004.0,357.0,90,1.0,1.0,365.0,30,1.0,1.0,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
767336558272623571,Private room,Room in hotel,Centrum-West,3,2.0,3.0,1.5,260.0,1,365,False,True,15,84.0,84.0,152.47619047619048,798.0,381.0,90,1.0,1.288888888888889,365.0,30,1.0,1.2666666666666666,365.0,30,30,1.0,0,2026-08-11,v1_audit_cleaned
767795532104767264,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,,1.5,,2,30,False,False,1,4.0,4.0,127.5,203.0,1152.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
768516700363643555,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,4,2.0,,1.0,,4,7,False,False,1,4.0,4.0,292.5,552.0,413.0,0,0.0,4.0,1125.0,0,0.0,4.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
768598147430072186,Entire home/apt,Entire home,De Aker - Nieuw Sloten,3,2.0,,1.0,,3,30,False,False,1,15.0,15.0,209.2,511.0,359.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
768624889023399491,Entire home/apt,Entire condo,Zuid,2,1.0,1.0,1.0,1271.0,3,1125,False,False,1,20.0,19.0,256.45,610.0,633.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
768675005690230029,Entire home/apt,Entire rental unit,De Pijp - Rivierenbuurt,2,1.0,,1.5,,3,365,False,False,1,1.0,1.0,432.0,432.0,1318.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
769232371185463862,Entire home/apt,Entire condo,Zuid,4,3.0,,1.0,,2,22,False,False,1,8.0,8.0,274.125,651.0,340.0,0,0.0,2.0,22.0,0,0.0,2.0,22.0,30,0,0.0,1,2026-08-11,v1_audit_cleaned
